year,election,jurisdiction,position,candidate,precinct,vote_count,vote_percent
2023,Primary,City of Seattle,Council District No. 5,Cathy Moore,SEA 46-2339,17,15.74
2023,Primary,City of Seattle,Council District No. 5,Cathy Moore,SEA 46-2340,84,37.5
2023,Primary,City of Seattle,Council District No. 5,Cathy Moore,SEA 46-2341,80,31.87
2023,Primary,City of Seattle,Council District No. 5,Cathy Moore,SEA 46-2342,55,34.38
2023,Primary,City of Seattle,Council District No. 5,Cathy Moore,SEA 46-2343,39,30.71
2023,Primary,City of Seattle,Council District No. 5,Cathy Moore,SEA 46-2344,20,15.87
2023,Primary,City of Seattle,Council District No. 5,Cathy Moore,SEA 46-2345,61,43.26
2023,Primary,City of Seattle,Council District No. 5,Cathy Moore,SEA 46-2346,68,29.96
2023,Primary,City of Seattle,Council District No. 5,Cathy Moore,SEA 46-2347,53,24.31
2023,Primary,City of Seattle,Council District No. 5,Cathy Moore,SEA 46-2348,39,30.23
2023,Primary,City of Seattle,Council District No. 5,Cathy Moore,SEA 46-2349,47,33.33
2023,Primary,City of Seattle,Council District No. 5,Cathy Moore,SEA 46-2350,50,32.68
2023,Primary,City of Seattle,Council District No. 5,Cathy Moore,SEA 46-2351,38,28.79
2023,Primary,City of Seattle,Council District No. 5,Cathy Moore,SEA 46-2352,29,21.17
2023,Primary,City of Seattle,Council District No. 5,Cathy Moore,SEA 46-2353,11,12.5
2023,Primary,City of Seattle,Council District No. 5,Cathy Moore,SEA 46-2355,62,47.33
2023,Primary,City of Seattle,Council District No. 5,Cathy Moore,SEA 46-2357,89,40.09
2023,Primary,City of Seattle,Council District No. 5,Cathy Moore,SEA 46-2358,42,24.85
2023,Primary,City of Seattle,Council District No. 5,Cathy Moore,SEA 46-2359,54,33.54
2023,Primary,City of Seattle,Council District No. 5,Cathy Moore,SEA 46-2360,30,18.4
2023,Primary,City of Seattle,Council District No. 5,Cathy Moore,SEA 46-2361,38,32.2
2023,Primary,City of Seattle,Council District No. 5,Cathy Moore,SEA 46-2363,38,35.19
2023,Primary,City of Seattle,Council District No. 5,Cathy Moore,SEA 46-2364,33,26.61
2023,Primary,City of Seattle,Council District No. 5,Cathy Moore,SEA 46-2366,24,15.79
2023,Primary,City of Seattle,Council District No. 5,Cathy Moore,SEA 46-2367,21,16.54
2023,Primary,City of Seattle,Council District No. 5,Cathy Moore,SEA 46-2369,49,28.32
2023,Primary,City of Seattle,Council District No. 5,Cathy Moore,SEA 46-2370,11,15.94
2023,Primary,City of Seattle,Council District No. 5,Cathy Moore,SEA 46-2371,89,32.01
2023,Primary,City of Seattle,Council District No. 5,Cathy Moore,SEA 46-2373,30,22.06
2023,Primary,City of Seattle,Council District No. 5,Cathy Moore,SEA 46-2379,84,37.17
2023,Primary,City of Seattle,Council District No. 5,Cathy Moore,SEA 46-2500,114,39.45
2023,Primary,City of Seattle,Council District No. 5,Cathy Moore,SEA 46-2537,12,21.82
2023,Primary,City of Seattle,Council District No. 5,Cathy Moore,SEA 46-2619,20,23.53
2023,Primary,City of Seattle,Council District No. 5,Cathy Moore,SEA 46-2796,37,25.52
2023,Primary,City of Seattle,Council District No. 5,Cathy Moore,SEA 46-3252,26,17.57
2023,Primary,City of Seattle,Council District No. 5,Cathy Moore,SEA 46-3677,50,33.33
2023,Primary,City of Seattle,Council District No. 5,Cathy Moore,SEA 46-3728,82,40
2023,Primary,City of Seattle,Council District No. 5,Cathy Moore,SEA 46-3815,20,22.99
2023,Primary,City of Seattle,Council District No. 5,Cathy Moore,SEA 46-3959,13,14.94
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 32-2153,49,39.52
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 32-2200,42,22.11
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 32-2201,40,19.51
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 32-2202,46,23.23
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 32-2203,52,30.23
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 32-2204,59,36.42
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 32-2206,33,17.1
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 32-2208,35,20.35
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 32-2209,42,14.74
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 32-2210,42,13.64
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 32-2211,75,31.91
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 32-2215,41,13.06
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 32-2216,45,21.53
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 32-2217,41,23.16
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 32-2218,58,26.85
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 32-2221,55,30.22
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 32-2224,50,26.04
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 32-2539,85,29.93
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 32-3568,17,13.39
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 32-3656,46,25.7
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 32-3746,19,19.39
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 32-3943,26,32.91
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 32-3944,17,16.04
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 36-2125,45,25.57
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 36-2126,72,29.51
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 36-2130,46,31.72
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 36-2131,61,33.15
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 36-2133,73,41.95
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 36-2134,58,29.44
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 36-2517,90,39.13
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 36-2518,52,27.37
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 36-2520,64,32.16
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 36-2523,42,16.73
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 36-2528,33,12.99
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 36-2529,34,16.83
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 36-2532,46,22.55
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 36-2533,48,27.91
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 36-2534,56,32.94
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 36-2535,62,30.24
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 36-2536,73,32.59
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 36-3153,49,25
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 36-3744,89,38.7
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 36-3972,31,31.63
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-1311,49,35.51
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-1400,38,25.17
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-1401,54,29.35
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-1402,59,39.33
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-1403,59,33.91
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-1404,49,37.69
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2127,51,25.89
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2128,41,26.62
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2129,92,37.7
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2142,59,23.23
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2143,20,21.05
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2145,37,17.7
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2152,29,24.79
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2228,45,26.63
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2268,14,6.45
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2282,49,16.07
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2283,36,30.25
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2292,60,29.13
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2293,53,23.45
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2295,59,27.31
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2296,33,22.15
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2297,29,27.1
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2298,41,26.62
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2299,45,31.91
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2303,26,16.99
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2304,31,19.62
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2305,29,17.16
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2306,31,23.48
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2307,37,26.62
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2308,33,19.08
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2309,31,24.6
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2310,42,20.29
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2311,48,21.43
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2313,46,38.98
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2314,39,22.29
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2316,41,23.3
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2317,37,19.17
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2318,33,27.73
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2319,27,13.17
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2320,18,14.17
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2321,43,25.44
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2322,53,25.98
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2323,70,29.91
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2324,39,24.84
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2325,32,16.49
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2326,33,19.64
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2327,25,26.04
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2328,33,27.97
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2330,44,27.5
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2332,15,13.64
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2333,18,13.53
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2334,42,16.8
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2335,70,32.56
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2336,71,29.22
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2337,38,26.57
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2338,42,30.88
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2339,32,29.63
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2340,59,26.34
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2341,78,31.08
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2342,22,13.75
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2343,30,23.62
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2344,32,25.4
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2345,9,6.38
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2346,47,20.7
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2347,62,28.44
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2348,26,20.16
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2349,34,24.11
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2350,39,25.49
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2351,31,23.48
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2352,44,32.12
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2353,32,36.36
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2355,8,6.11
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2357,36,16.22
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2358,50,29.59
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2359,38,23.6
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2360,43,26.38
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2361,30,25.42
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2363,26,24.07
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2364,20,16.13
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2366,39,25.66
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2367,36,28.35
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2369,41,23.7
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2370,23,33.33
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2371,57,20.5
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2373,27,19.85
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2379,51,22.57
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2500,56,19.38
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2537,16,29.09
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2619,28,32.94
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-2796,30,20.69
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-3252,39,26.35
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-3677,25,16.67
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-3728,27,13.17
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-3815,20,22.99
2023,Primary,City of Seattle,Council District No. 5,ChrisTiana ObeySumner,SEA 46-3959,23,26.44
2023,Primary,City of Seattle,Council District No. 5,Justin Simmons,SEA 32-2153,15,12.1
2023,Primary,City of Seattle,Council District No. 5,Justin Simmons,SEA 32-2200,38,20
2023,Primary,City of Seattle,Council District No. 5,Justin Simmons,SEA 32-2201,29,14.15
2023,Primary,City of Seattle,Council District No. 5,Justin Simmons,SEA 32-2202,25,12.63
2023,Primary,City of Seattle,Council District No. 5,Justin Simmons,SEA 32-2203,20,11.63
2023,Primary,City of Seattle,Council District No. 5,Justin Simmons,SEA 32-2204,20,12.35
2023,Primary,City of Seattle,Council District No. 5,Justin Simmons,SEA 32-2206,34,17.62
2023,Primary,City of Seattle,Council District No. 5,Justin Simmons,SEA 32-2208,38,22.09
2023,Primary,City of Seattle,Council District No. 5,Justin Simmons,SEA 32-2209,59,20.7
2023,Primary,City of Seattle,Council District No. 5,Justin Simmons,SEA 32-2210,45,14.61
2023,Primary,City of Seattle,Council District No. 5,Justin Simmons,SEA 32-2211,27,11.49
2023,Primary,City of Seattle,Council District No. 5,Justin Simmons,SEA 32-2215,59,18.79
2023,Primary,City of Seattle,Council District No. 5,Justin Simmons,SEA 32-2216,24,11.48
2023,Primary,City of Seattle,Council District No. 5,Justin Simmons,SEA 32-2217,21,11.86
2023,Primary,City of Seattle,Council District No. 5,Justin Simmons,SEA 32-2218,28,12.96
2023,Primary,City of Seattle,Council District No. 5,Justin Simmons,SEA 32-2221,21,11.54
2023,Primary,City of Seattle,Council District No. 5,Justin Simmons,SEA 32-2224,39,20.31
2023,Primary,City of Seattle,Council District No. 5,Justin Simmons,SEA 32-2539,36,12.68
2023,Primary,City of Seattle,Council District No. 5,Justin Simmons,SEA 32-3568,21,16.54
2023,Primary,City of Seattle,Council District No. 5,Justin Simmons,SEA 32-3656,29,16.2
2023,Primary,City of Seattle,Council District No. 5,Justin Simmons,SEA 32-3746,10,10.2
2023,Primary,City of Seattle,Council District No. 5,Justin Simmons,SEA 32-3943,8,10.13
2023,Primary,City of Seattle,Council District No. 5,Justin Simmons,SEA 32-3944,25,23.58
2023,Primary,City of Seattle,Council District No. 5,Justin Simmons,SEA 36-2125,17,9.66
2023,Primary,City of Seattle,Council District No. 5,Justin Simmons,SEA 36-2126,25,10.25
2023,Primary,City of Seattle,Council District No. 5,Justin Simmons,SEA 36-2130,21,14.48
2023,Primary,City of Seattle,Council District No. 5,Justin Simmons,SEA 36-2131,21,11.41
2023,Primary,City of Seattle,Council District No. 5,Justin Simmons,SEA 36-2133,9,5.17
2023,Primary,City of Seattle,Council District No. 5,Justin Simmons,SEA 36-2134,15,7.61
2023,Primary,City of Seattle,Council District No. 5,Justin Simmons,SEA 36-2517,22,9.57
2023,Primary,City of Seattle,Council District No. 5,Justin Simmons,SEA 36-2518,21,11.05
2023,Primary,City of Seattle,Council District No. 5,Justin Simmons,SEA 36-2520,27,13.57
